day,evolvedTemp,currentTemp,competition,species,treatID,repNum,repID,singlePass,fullSlide,passConvert,count
8.5,30,30,FALSE,rotifer,E30HR,6,C,,69,0,69
8.5,30,25,FALSE,rotifer,E30NR,6,D,,41,0,41
8.5,25,25,FALSE,protist,HP,6,E,143,,972.4,972.4
8.5,25,30,FALSE,protist,NP,6,F,125,,850,850
8.5,25,25,TRUE,rotifer,E25HRP,6,G,,40,0,40
8.5,25,25,TRUE,protist,E25HRP,6,G,114,,775.2,775.2
8.5,25,30,TRUE,rotifer,E25NRP,6,H,,44,0,44
8.5,25,30,TRUE,protist,E25NRP,6,H,190,,1292,1292
8.5,30,30,TRUE,rotifer,E30HRP,6,I,,41,0,41
8.5,30,30,TRUE,protist,E30HRP,6,I,108,,734.4,734.4
8.5,30,25,TRUE,rotifer,E30NRP,6,J,,20,0,20
8.5,30,25,TRUE,protist,E30NRP,6,J,119,,809.2,809.2
8.5,25,25,FALSE,rotifer,E25HR,7,A,,59,0,59
8.5,25,30,FALSE,rotifer,E25NR,7,B,,68,0,68
8.5,30,30,FALSE,rotifer,E30HR,7,C,,66,0,66
8.5,30,25,FALSE,rotifer,E30NR,7,D,,46,0,46
8.5,25,25,FALSE,protist,HP,7,E,153,,1040.4,1040.4
8.5,25,30,FALSE,protist,NP,7,F,90,,612,612
8.5,25,25,TRUE,rotifer,E25HRP,7,G,,47,0,47
8.5,25,25,TRUE,protist,E25HRP,7,G,114,,775.2,775.2
8.5,25,30,TRUE,rotifer,E25NRP,7,H,,43,0,43
8.5,25,30,TRUE,protist,E25NRP,7,H,110,,748,748
8.5,30,30,TRUE,rotifer,E30HRP,7,I,,30,0,30
8.5,30,30,TRUE,protist,E30HRP,7,I,92,,625.6,625.6
8.5,30,25,TRUE,rotifer,E30NRP,7,J,,22,0,22
8.5,30,25,TRUE,protist,E30NRP,7,J,103,,700.4,700.4
8.5,25,25,FALSE,rotifer,E25HR,8,A,,40,0,40
8.5,25,30,FALSE,rotifer,E25NR,8,B,,51,0,51
8.5,30,30,FALSE,rotifer,E30HR,8,C,,43,0,43
8.5,30,25,FALSE,rotifer,E30NR,8,D,,39,0,39
8.5,25,25,FALSE,protist,HP,8,E,194,,1319.2,1319.2
8.5,25,30,FALSE,protist,NP,8,F,84,,571.2,571.2
8.5,25,25,TRUE,rotifer,E25HRP,8,G,,38,0,38
8.5,25,25,TRUE,protist,E25HRP,8,G,93,,632.4,632.4
8.5,25,30,TRUE,rotifer,E25NRP,8,H,,32,0,32
8.5,25,30,TRUE,protist,E25NRP,8,H,103,,700.4,700.4
8.5,30,30,TRUE,rotifer,E30HRP,8,I,,33,0,33
8.5,30,30,TRUE,protist,E30HRP,8,I,210,,1428,1428
8.5,30,25,TRUE,rotifer,E30NRP,8,J,,36,0,36
8.5,30,25,TRUE,protist,E30NRP,8,J,77,,523.6,523.6
8.5,25,25,FALSE,rotifer,E25HR,9,A,,66,0,66
8.5,25,30,FALSE,rotifer,E25NR,9,B,,77,0,77
8.5,30,30,FALSE,rotifer,E30HR,9,C,,68,0,68
8.5,30,25,FALSE,rotifer,E30NR,9,D,,58,0,58
8.5,25,25,FALSE,protist,HP,9,E,251,,1706.8,1706.8
8.5,25,30,FALSE,protist,NP,9,F,165,,1122,1122
8.5,25,25,TRUE,rotifer,E25HRP,9,G,,40,0,40
8.5,25,25,TRUE,protist,E25HRP,9,G,68,,462.4,462.4
8.5,25,30,TRUE,rotifer,E25NRP,9,H,,59,0,59
8.5,25,30,TRUE,protist,E25NRP,9,H,79,,537.2,537.2
8.5,30,30,TRUE,rotifer,E30HRP,9,I,,33,0,33
8.5,30,30,TRUE,protist,E30HRP,9,I,125,,850,850
8.5,30,25,TRUE,rotifer,E30NRP,9,J,,13,0,13
8.5,30,25,TRUE,protist,E30NRP,9,J,146,,992.8,992.8
8.5,25,25,FALSE,rotifer,E25HR,10,A,,66,0,66
8.5,25,30,FALSE,rotifer,E25NR,10,B,,70,0,70
8.5,30,30,FALSE,rotifer,E30HR,10,C,,49,0,49
8.5,30,25,FALSE,rotifer,E30NR,10,D,,52,0,52
8.5,25,25,FALSE,protist,HP,10,E,146,,992.8,992.8
8.5,25,30,FALSE,protist,NP,10,F,103,,700.4,700.4
8.5,25,25,TRUE,rotifer,E25HRP,10,G,,33,0,33
8.5,25,25,TRUE,protist,E25HRP,10,G,176,,1196.8,1196.8
8.5,25,30,TRUE,rotifer,E25NRP,10,H,,47,0,47
8.5,25,30,TRUE,protist,E25NRP,10,H,158,,1074.4,1074.4
8.5,30,30,TRUE,rotifer,E30HRP,10,I,,48,0,48
8.5,30,30,TRUE,protist,E30HRP,10,I,137,,931.6,931.6
8.5,30,25,TRUE,rotifer,E30NRP,10,J,,16,0,16
8.5,30,25,TRUE,protist,E30NRP,10,J,66,,448.8,448.8
